image_name,cords
948567_1978-11-16_2006.jpg,"(79, 47, 141, 141)"
46381961_1986-12-23_2012.jpg,"(89, 52, 166, 166)"
9996683_1929-12-19_2008.jpg,"(56, 55, 193, 193)"
13346693_1962-03-24_2011.jpg,"(54, 53, 114, 114)"
950853_1928-08-11_1963.jpg,"(15, 17, 57, 57)"
44121144_1946-12-21_2011.jpg,"(61, 58, 122, 122)"
7348658_1943-03-14_1972.jpg,"(78, 58, 143, 143)"
15884461_1964-01-21_2014.jpg,"(35, 34, 86, 86)"
23689990_1947-05-04_2009.jpg,"(76, 73, 140, 140)"
21870751_1974-08-23_2015.jpg,"(25, 31, 110, 110)"
1438065_1977-03-22_2006.jpg,"(44, 32, 64, 64)"
2659428_1979-03-24_2011.jpg,"(68, 77, 254, 254)"
39309783_1947-03-03_1968.jpg,"(45, 34, 92, 92)"
18284508_1930-01-20_2003.jpg,"(33, 23, 66, 66)"
32457730_1987-02-11_2015.jpg,"(88, 50, 177, 177)"
18861556_1966-06-17_2009.jpg,"(37, 38, 78, 78)"
40331035_1996-09-28_2014.jpg,"(55, 64, 224, 224)"
38023126_1966-05-07_1993.jpg,"(49, 49, 162, 162)"
24042419_1989-10-24_2012.jpg,"(20, 21, 76, 76)"
2412327_1957-03-20_2014.jpg,"(81, 85, 195, 195)"
4158133_1968-04-05_2014.jpg,"(67, 44, 136, 136)"
2285623_1970-03-20_2005.jpg,"(21, 20, 64, 64)"
6101735_1983-02-05_2013.jpg,"(36, 39, 108, 108)"
4933308_1978-09-12_2005.jpg,"(30, 18, 71, 71)"
10311222_1907-08-27_1942.jpg,"(38, 38, 103, 103)"
484101_1957-08-09_2013.jpg,"(43, 46, 142, 142)"
19165474_1963-04-08_2013.jpg,"(123, 86, 211, 211)"
6043637_1947-01-12_1966.jpg,"(72, 43, 123, 123)"
3737047_1988-04-10_2011.jpg,"(138, 97, 216, 216)"
6305073_1966-05-04_2012.jpg,"(46, 51, 183, 183)"
34655784_1994-08-01_2014.jpg,"(68, 52, 113, 113)"
352525_1936-10-24_2009.jpg,"(29, 33, 90, 90)"
6217642_1984-01-19_2014.jpg,"(32, 35, 99, 99)"
24903740_1951-04-16_2013.jpg,"(43, 55, 114, 114)"
36722148_1994-02-08_2014.jpg,"(94, 43, 149, 149)"
9256529_1980-08-28_2007.jpg,"(66, 71, 158, 158)"
3415983_1940-08-25_2007.jpg,"(12, 12, 40, 40)"
8274447_1925-09-25_1952.jpg,"(56, 37, 82, 82)"
15328682_1968-05-11_1992.jpg,"(28, 27, 62, 62)"
13612479_1987-12-22_2010.jpg,"(28, 32, 107, 107)"
1391503_1964-12-15_2008.jpg,"(35, 21, 114, 114)"
1413431_1971-09-17_2014.jpg,"(16, 17, 44, 44)"
8220976_1978-11-03_2003.jpg,"(64, 46, 170, 170)"
35895907_1989-12-28_2014.jpg,"(102, 68, 234, 234)"
40734256_1945-07-04_2015.jpg,"(72, 54, 126, 126)"
18446_1920-09-24_2000.jpg,"(19, 24, 84, 84)"
13560448_1970-06-27_2010.jpg,"(207, 160, 26, 26)"
960593_1925-11-20_2013.jpg,"(20, 18, 56, 56)"
11614672_1984-11-30_2010.jpg,"(65, 41, 64, 64)"
13520358_1986-12-18_2011.jpg,"(98, 104, 230, 230)"
6545387_1986-05-11_2013.jpg,"(123, 75, 204, 204)"
4109099_1934-01-31_1977.jpg,"(98, 90, 242, 242)"
23971927_1988-01-16_2014.jpg,"(69, 46, 128, 128)"
11125158_1977-11-08_2007.jpg,"(33, 30, 70, 70)"
42259013_1986-09-04_2015.jpg,"(87, 97, 293, 293)"
1993988_1971-06-10_2014.jpg,"(158, 108, 245, 245)"
28604338_1935-07-18_1963.jpg,"(81, 49, 109, 109)"
4660443_1939-03-29_2010.jpg,"(57, 52, 175, 175)"
11186641_1931-03-06_1957.jpg,"(33, 42, 161, 161)"
654359_1970-03-24_2012.jpg,"(37, 29, 59, 59)"
201840_1978-06-09_2012.jpg,"(46, 49, 173, 173)"
31914047_1976-06-02_2009.jpg,"(158, 113, 81, 81)"
34533792_1992-09-18_2014.jpg,"(52, 44, 128, 128)"
1700669_1970-02-16_2010.jpg,"(78, 84, 296, 296)"
11347592_1915-02-14_1967.jpg,"(35, 34, 119, 119)"
17263887_1935-08-17_1952.jpg,"(51, 63, 158, 158)"
18942562_1987-06-15_2012.jpg,"(67, 72, 167, 167)"
10227047_1975-12-04_2009.jpg,"(34, 36, 107, 107)"
2269885_1986-11-25_2012.jpg,"(77, 75, 189, 189)"
7816494_1938-02-13_1975.jpg,"(105, 98, 228, 228)"
7441120_1968-02-12_2014.jpg,"(72, 271, 58, 58)"
18895199_1921-02-17_1948.jpg,"(29, 23, 76, 76)"
620803_1976-04-16_2007.jpg,"(95, 73, 197, 197)"
5946036_1962-11-12_2005.jpg,"(62, 49, 171, 171)"
42520670_1940-02-11_1960.jpg,"(44, 30, 59, 59)"
921177_1982-02-10_2013.jpg,"(67, 58, 152, 152)"
27886143_1949-10-09_2012.jpg,"(75, 69, 279, 279)"
23892077_1985-03-24_2014.jpg,"(28, 20, 57, 57)"
3726527_1933-01-10_1962.jpg,"(62, 39, 162, 162)"
21260255_1986-03-21_2015.jpg,"(90, 107, 220, 220)"
20222828_1989-11-03_2014.jpg,"(42, 47, 92, 92)"
32733640_1933-03-30_1960.jpg,"(47, 33, 112, 112)"
30987367_1987-02-10_2011.jpg,"(89, 51, 239, 239)"
485156_1950-05-07_2007.jpg,"(57, 42, 83, 83)"
2151953_1979-08-10_2008.jpg,"(46, 42, 144, 144)"
30767826_1947-01-25_1972.jpg,"(44, 45, 130, 130)"
7338515_1940-09-27_1964.jpg,"(43, 52, 152, 152)"
10991710_1924-10-10_2012.jpg,"(46, 61, 183, 183)"
30650938_1990-03-05_2012.jpg,"(53, 28, 58, 58)"
5164117_1981-01-21_2007.jpg,"(22, 16, 46, 46)"
612910_1978-08-07_2012.jpg,"(59, 40, 126, 126)"
3626129_1984-07-14_2009.jpg,"(21, 24, 87, 87)"
25517474_1981-01-25_2009.jpg,"(95, 54, 161, 161)"
2407004_1953-12-11_2002.jpg,"(36, 33, 142, 142)"
1307672_1943-06-10_2012.jpg,"(54, 58, 138, 138)"
2384945_1967-06-16_2006.jpg,"(71, 46, 178, 178)"
608741_1970-03-02_2005.jpg,"(21, 25, 83, 83)"
5869212_1954-02-17_1972.jpg,"(63, 54, 156, 156)"
34630464_1956-12-06_2001.jpg,"(61, 42, 111, 111)"
2257592_1954-07-06_1987.jpg,"(37, 40, 102, 102)"
2065121_1983-08-22_2012.jpg,"(34, 39, 128, 128)"
47151256_1945-10-11_1964.jpg,"(104, 107, 247, 247)"
1771887_1974-02-05_2005.jpg,"(60, 39, 92, 92)"
23542494_1976-03-21_2012.jpg,"(66, 45, 154, 154)"
2170524_1971-02-20_2009.jpg,"(74, 50, 122, 122)"
12546405_1935-11-02_2009.jpg,"(23, 27, 79, 79)"
6591546_1934-09-19_1970.jpg,"(18, 21, 97, 97)"
2114551_1983-05-17_2008.jpg,"(23, 31, 77, 77)"
28106420_1965-03-23_2011.jpg,"(18, 28, 48, 48)"
551773_1969-04-12_1999.jpg,"(35, 25, 81, 81)"
858642_1928-01-17_2006.jpg,"(146, 90, 257, 257)"
40313741_1979-04-04_2011.jpg,"(54, 79, 289, 289)"
2652994_1955-12-25_2009.jpg,"(23, 22, 64, 64)"
34716200_1953-09-12_2011.jpg,"(96, 111, 223, 223)"
30999712_1988-12-09_2010.jpg,"(25, 28, 96, 96)"
593162_1940-01-29_1966.jpg,"(112, 63, 234, 234)"
44031351_1995-06-28_2015.jpg,"(52, 25, 93, 93)"
30326918_1987-06-30_2011.jpg,"(69, 81, 202, 202)"
3126401_1946-10-05_2013.jpg,"(74, 57, 261, 261)"
28082276_1963-06-14_2007.jpg,"(102, 70, 187, 187)"
2997064_1983-09-05_2004.jpg,"(46, 54, 104, 104)"
21502991_1929-03-15_1983.jpg,"(37, 43, 108, 108)"
46744_1900-08-04_1986.jpg,"(23, 29, 115, 115)"
10925471_1991-04-20_2010.jpg,"(16, 17, 51, 51)"
28476500_1938-06-12_1959.jpg,"(30, 18, 71, 71)"
24789580_1988-07-28_2009.jpg,"(61, 33, 80, 80)"
18201619_1968-07-20_2006.jpg,"(41, 37, 91, 91)"
32747043_1992-10-20_2013.jpg,"(78, 61, 124, 124)"
9516405_1987-02-09_2007.jpg,"(189, 99, 21, 21)"
2791410_1909-07-24_1944.jpg,"(36, 23, 59, 59)"
15628196_1943-10-20_1961.jpg,"(40, 36, 123, 123)"
18172014_1934-03-09_1960.jpg,"(53, 38, 82, 82)"
20537656_1982-11-10_2014.jpg,"(83, 64, 193, 193)"
12150339_1950-08-14_2013.jpg,"(96, 86, 240, 240)"
8508274_1971-03-10_2007.jpg,"(42, 31, 48, 48)"
46597521_1953-06-10_2006.jpg,"(28, 27, 150, 150)"
11849236_1956-03-21_2011.jpg,"(97, 68, 126, 126)"
28438920_1977-12-07_2013.jpg,"(30, 21, 74, 74)"
21228791_1953-07-25_1980.jpg,"(330, 162, 23, 23)"
21228791_1953-07-25_1980.jpg,"(195, 165, 22, 22)"
21228791_1953-07-25_1980.jpg,"(249, 155, 23, 23)"
35999219_1981-08-04_2013.jpg,"(92, 110, 254, 254)"
2405983_1932-05-19_2014.jpg,"(27, 32, 95, 95)"
3403360_1953-11-08_2009.jpg,"(59, 55, 134, 134)"
41470715_1956-06-18_1977.jpg,"(54, 35, 83, 83)"
16666946_1924-01-05_1940.jpg,"(29, 22, 44, 44)"
9365809_1946-11-20_2009.jpg,"(45, 32, 88, 88)"
5219582_1977-01-04_2007.jpg,"(43, 50, 115, 115)"
18228540_1902-02-24_1948.jpg,"(62, 74, 210, 210)"
18216495_1983-02-22_2014.jpg,"(24, 23, 81, 81)"
1535704_1981-06-13_2014.jpg,"(153, 92, 266, 266)"
18551845_1983-12-28_2009.jpg,"(38, 42, 114, 114)"
157429_1960-09-29_2009.jpg,"(32, 29, 84, 84)"
1908114_1953-04-14_2007.jpg,"(39, 29, 102, 102)"
395747_1970-03-15_2007.jpg,"(50, 55, 145, 145)"
13038734_1925-03-24_1953.jpg,"(81, 57, 140, 140)"
702963_1932-07-12_2012.jpg,"(55, 46, 101, 101)"
10768709_1960-09-01_2014.jpg,"(30, 35, 91, 91)"
4060115_1946-12-18_2005.jpg,"(22, 21, 68, 68)"
113471_1912-01-08_1952.jpg,"(50, 57, 250, 250)"
2563194_1911-05-29_2001.jpg,"(80, 85, 283, 283)"
39541923_1953-01-14_2009.jpg,"(90, 94, 259, 259)"
3565932_1965-03-01_2008.jpg,"(97, 67, 226, 226)"
40766721_1992-03-30_2014.jpg,"(72, 70, 198, 198)"
43292591_1990-08-22_2009.jpg,"(48, 64, 196, 196)"
36912272_1940-03-03_1961.jpg,"(42, 44, 115, 115)"
5007334_1985-05-02_2007.jpg,"(40, 44, 81, 81)"
4040386_1934-02-16_2010.jpg,"(149, 100, 234, 234)"
5200139_1971-02-04_2012.jpg,"(62, 64, 181, 181)"
34072056_1983-06-26_2012.jpg,"(45, 58, 127, 127)"
44067789_1994-03-31_2014.jpg,"(103, 81, 198, 198)"
44067789_1994-03-31_2014.jpg,"(89, 217, 26, 26)"
31009313_1952-07-15_2013.jpg,"(23, 14, 44, 44)"
2542281_1936-09-29_2009.jpg,"(53, 48, 116, 116)"
20851902_1975-08-02_2008.jpg,"(62, 47, 136, 136)"
1777522_1938-03-26_1966.jpg,"(81, 51, 150, 150)"
5590598_1972-04-05_2011.jpg,"(108, 97, 110, 110)"
5590598_1972-04-05_2011.jpg,"(78, 100, 255, 255)"
8851291_1979-12-27_2008.jpg,"(120, 68, 244, 244)"
8851291_1979-12-27_2008.jpg,"(390, 162, 29, 29)"
37354723_1948-05-19_1966.jpg,"(23, 37, 135, 135)"
36255204_1994-08-10_2014.jpg,"(26, 26, 51, 51)"
23105784_1988-01-22_2011.jpg,"(55, 36, 121, 121)"
2456371_1980-08-29_2011.jpg,"(191, 36, 37, 37)"
2456371_1980-08-29_2011.jpg,"(21, 62, 49, 49)"
2456371_1980-08-29_2011.jpg,"(67, 42, 114, 114)"
11045849_1972-12-13_2011.jpg,"(65, 46, 154, 154)"
3166761_1959-04-26_2012.jpg,"(23, 16, 44, 44)"
34639051_1961-09-21_2010.jpg,"(96, 59, 184, 184)"
26396333_1986-12-06_2013.jpg,"(72, 89, 263, 263)"
13950673_1981-04-30_2013.jpg,"(49, 49, 148, 148)"
1636572_1979-10-22_2009.jpg,"(21, 17, 34, 34)"
10977206_1984-10-25_2011.jpg,"(61, 35, 117, 117)"
755916_1962-02-27_2013.jpg,"(95, 107, 217, 217)"
39097029_1981-02-23_2011.jpg,"(47, 63, 149, 149)"
287788_1973-01-20_2013.jpg,"(57, 58, 172, 172)"
38364853_1976-06-18_2013.jpg,"(34, 23, 64, 64)"
17464921_1991-01-23_2008.jpg,"(24, 24, 53, 53)"
17717526_1991-01-20_2009.jpg,"(93, 67, 184, 184)"
163169_1963-09-07_1993.jpg,"(25, 18, 63, 63)"
4498448_1898-12-29_1974.jpg,"(47, 49, 94, 94)"
9190501_1928-11-15_2004.jpg,"(60, 58, 235, 235)"
21351509_1984-12-17_2011.jpg,"(127, 96, 226, 226)"
40286554_1987-12-12_2014.jpg,"(83, 40, 148, 148)"
1626358_1979-02-21_2010.jpg,"(85, 87, 250, 250)"
1266254_1982-05-06_2013.jpg,"(60, 52, 115, 115)"
31126215_1993-12-09_2012.jpg,"(30, 31, 115, 115)"
1215544_1977-11-15_2012.jpg,"(50, 38, 123, 123)"
23479806_1982-04-03_2012.jpg,"(47, 53, 106, 106)"
25193857_1989-11-06_2011.jpg,"(40, 41, 101, 101)"
1602948_1952-03-03_2003.jpg,"(124, 91, 242, 242)"
31731003_1973-03-28_2013.jpg,"(37, 26, 48, 48)"
827782_1952-03-07_2008.jpg,"(43, 50, 87, 87)"
2150262_1971-08-29_2011.jpg,"(68, 80, 161, 161)"
26499662_1992-09-07_2010.jpg,"(21, 18, 47, 47)"
5953845_1940-02-24_1977.jpg,"(29, 31, 88, 88)"
19944252_1991-07-30_2010.jpg,"(103, 61, 203, 203)"
18701291_1987-12-09_2011.jpg,"(41, 29, 97, 97)"
5590987_1912-09-05_1962.jpg,"(15, 11, 49, 49)"
45511965_1994-12-15_2012.jpg,"(105, 114, 239, 239)"
1173236_1982-01-17_2010.jpg,"(41, 46, 118, 118)"
1073796_1955-05-20_2012.jpg,"(68, 67, 159, 159)"
147760_1938-01-02_1965.jpg,"(47, 34, 132, 132)"
4439830_1967-12-05_2015.jpg,"(43, 45, 129, 129)"
2829222_1979-09-03_2010.jpg,"(74, 85, 115, 115)"
430546_1954-06-15_2007.jpg,"(74, 46, 118, 118)"
3628730_1949-12-04_2010.jpg,"(100, 63, 129, 129)"
7670257_1985-06-09_2014.jpg,"(95, 63, 185, 185)"
7063708_1969-08-23_2008.jpg,"(73, 81, 315, 315)"
36763835_1989-06-05_2012.jpg,"(43, 33, 93, 93)"
4690992_1939-06-24_1981.jpg,"(20, 18, 64, 64)"
31431991_1978-11-06_2013.jpg,"(42, 54, 151, 151)"
11056717_1953-06-08_1975.jpg,"(76, 59, 112, 112)"
33360889_1930-06-27_2008.jpg,"(51, 56, 144, 144)"
15099721_1989-03-23_2015.jpg,"(44, 56, 129, 129)"
4769171_1982-09-16_2010.jpg,"(24, 20, 71, 71)"
11208534_1987-08-05_2010.jpg,"(62, 42, 125, 125)"
217418_1928-07-07_1951.jpg,"(30, 33, 109, 109)"
1896433_1962-03-11_2012.jpg,"(98, 63, 170, 170)"
1346398_1951-04-15_2011.jpg,"(90, 83, 227, 227)"
40270508_1994-07-05_2012.jpg,"(126, 90, 284, 284)"
3171839_1958-12-13_2008.jpg,"(36, 39, 80, 80)"
10947041_1931-06-02_1956.jpg,"(31, 20, 54, 54)"
7073365_1950-12-16_1974.jpg,"(36, 34, 123, 123)"
2023231_1960-12-08_2005.jpg,"(25, 18, 145, 145)"
63283_1941-01-15_1974.jpg,"(61, 21, 76, 76)"
41274351_1949-09-12_2013.jpg,"(62, 55, 195, 195)"
1788142_1981-04-23_2006.jpg,"(25, 30, 122, 122)"
6718091_1984-09-01_2010.jpg,"(66, 40, 180, 180)"
7165730_1964-04-12_1983.jpg,"(68, 72, 169, 169)"
7165730_1964-04-12_1983.jpg,"(300, 140, 38, 38)"
782023_1888-07-05_1944.jpg,"(82, 79, 209, 209)"
1008352_1971-10-26_2006.jpg,"(46, 44, 124, 124)"
12296389_1994-02-05_2014.jpg,"(69, 48, 117, 117)"
1865758_1951-12-04_2003.jpg,"(39, 36, 117, 117)"
8663247_1927-12-30_2013.jpg,"(156, 109, 236, 236)"
26541009_1983-07-20_2010.jpg,"(39, 24, 57, 57)"
1577011_1952-04-15_1988.jpg,"(100, 106, 257, 257)"
1607023_1922-05-10_2008.jpg,"(127, 99, 210, 210)"
11956340_1972-07-06_2007.jpg,"(51, 33, 75, 75)"
30238248_1989-07-11_2013.jpg,"(28, 31, 94, 94)"
1572840_1948-02-28_2011.jpg,"(42, 27, 86, 86)"
3660414_1938-10-18_2008.jpg,"(116, 94, 221, 221)"
45689894_1992-05-29_2014.jpg,"(51, 61, 198, 198)"
26130530_1989-10-04_2010.jpg,"(111, 97, 237, 237)"
33808956_1983-02-11_2010.jpg,"(62, 44, 151, 151)"
18948324_1982-03-28_2010.jpg,"(31, 36, 62, 62)"
22751942_1989-10-24_2011.jpg,"(53, 53, 91, 91)"
11435039_1942-05-16_2013.jpg,"(51, 41, 154, 154)"
2209405_1966-03-23_2011.jpg,"(69, 47, 149, 149)"
7269710_1953-01-06_2012.jpg,"(90, 48, 183, 183)"
615797_1944-07-17_2011.jpg,"(69, 62, 269, 269)"
5668573_1945-01-22_2011.jpg,"(29, 18, 69, 69)"
36349436_1931-05-23_1964.jpg,"(113, 61, 196, 196)"
1753825_1918-07-08_1960.jpg,"(136, 108, 260, 260)"
7968193_1948-04-06_1976.jpg,"(104, 105, 234, 234)"
597886_1958-05-20_2008.jpg,"(41, 27, 82, 82)"
7059545_1985-04-15_2011.jpg,"(17, 14, 51, 51)"
21931648_1987-04-29_2013.jpg,"(66, 64, 244, 244)"
37499566_1962-09-19_2008.jpg,"(100, 97, 212, 212)"
17198804_1984-06-27_2009.jpg,"(60, 69, 171, 171)"
21222403_1983-09-29_2012.jpg,"(25, 15, 55, 55)"
15804787_1972-04-06_2004.jpg,"(84, 103, 250, 250)"
26752543_1984-08-18_2012.jpg,"(136, 81, 263, 263)"
41082896_1973-12-27_2013.jpg,"(53, 54, 101, 101)"
4863915_1931-07-26_1964.jpg,"(52, 39, 85, 85)"
5498308_1992-03-17_2009.jpg,"(74, 36, 188, 188)"
1985166_1953-10-11_2008.jpg,"(108, 110, 210, 210)"
3354265_1958-09-20_2011.jpg,"(79, 49, 166, 166)"
4901752_1983-10-01_2012.jpg,"(11, 17, 73, 73)"
39799987_1947-11-23_1967.jpg,"(82, 75, 310, 310)"
921974_1962-05-28_1969.jpg,"(77, 65, 141, 141)"
2648445_1976-02-14_2006.jpg,"(45, 33, 115, 115)"
37095764_1992-02-08_2013.jpg,"(48, 21, 53, 53)"
2092862_1956-04-09_1984.jpg,"(47, 35, 94, 94)"
27499395_1988-01-13_2011.jpg,"(50, 55, 114, 114)"
23567340_1929-02-02_1950.jpg,"(37, 40, 147, 147)"
26275039_1987-04-27_2013.jpg,"(35, 27, 49, 49)"
2627820_1989-05-05_2012.jpg,"(28, 24, 59, 59)"
39836619_1951-06-25_1968.jpg,"(83, 50, 157, 157)"
25493398_1993-01-22_2010.jpg,"(31, 36, 43, 43)"
31791168_1989-10-23_2010.jpg,"(49, 57, 212, 212)"
27801267_1980-04-18_2009.jpg,"(102, 76, 192, 192)"
41951275_1990-04-13_2014.jpg,"(51, 36, 135, 135)"
1874174_1969-07-31_2013.jpg,"(70, 51, 124, 124)"
3316323_1934-01-11_1973.jpg,"(144, 102, 220, 220)"
9148252_1923-08-10_1953.jpg,"(67, 48, 130, 130)"
9663278_1936-02-03_1977.jpg,"(84, 80, 227, 227)"
526538_1943-06-17_2008.jpg,"(32, 21, 58, 58)"
21415871_1980-01-14_2013.jpg,"(35, 43, 136, 136)"
233262_1925-11-27_2014.jpg,"(38, 32, 113, 113)"
1688798_1908-08-13_1943.jpg,"(13, 48, 23, 23)"
23761571_1986-10-16_2011.jpg,"(64, 68, 207, 207)"
7120498_1961-10-31_2013.jpg,"(83, 59, 204, 204)"
28346754_1991-03-04_2012.jpg,"(27, 25, 55, 55)"
39704526_1993-02-26_2015.jpg,"(32, 55, 163, 163)"
18416026_1945-10-20_2010.jpg,"(44, 37, 96, 96)"
26412227_1944-05-29_2008.jpg,"(34, 30, 67, 67)"
15775613_1989-10-14_2015.jpg,"(91, 88, 264, 264)"
8478947_1978-11-07_2000.jpg,"(55, 32, 104, 104)"
9954489_1927-03-13_1977.jpg,"(121, 75, 174, 174)"
44518578_1992-07-17_2015.jpg,"(144, 102, 266, 266)"
33419489_1994-03-07_2012.jpg,"(70, 54, 128, 128)"
15602556_1966-06-05_2014.jpg,"(142, 90, 276, 276)"
317514_1977-11-10_2009.jpg,"(39, 24, 74, 74)"
13791911_1962-07-09_2010.jpg,"(76, 54, 138, 138)"
12577850_1990-12-12_2012.jpg,"(48, 29, 98, 98)"
5973195_1954-10-17_1971.jpg,"(58, 38, 134, 134)"
2547656_1960-11-22_2012.jpg,"(125, 81, 292, 292)"
26501808_1990-01-26_2015.jpg,"(102, 70, 153, 153)"
37038331_1990-08-28_2013.jpg,"(93, 111, 252, 252)"
19327881_1987-02-04_2013.jpg,"(69, 78, 139, 139)"
42781171_1987-01-03_2013.jpg,"(47, 47, 104, 104)"
20033040_1967-06-29_2009.jpg,"(49, 51, 123, 123)"
6697828_1975-12-05_2015.jpg,"(56, 65, 213, 213)"
8508769_1983-05-10_2012.jpg,"(29, 34, 137, 137)"
24311445_1989-05-01_2014.jpg,"(16, 14, 67, 67)"
521570_1965-01-13_2014.jpg,"(85, 79, 222, 222)"
26194091_1963-05-03_2011.jpg,"(17, 22, 54, 54)"
4044528_1977-05-01_2004.jpg,"(281, 126, 21, 21)"
4044528_1977-05-01_2004.jpg,"(216, 171, 26, 26)"
4044528_1977-05-01_2004.jpg,"(207, 286, 49, 49)"
645193_1946-12-23_2009.jpg,"(65, 61, 200, 200)"
37157944_1982-08-05_2006.jpg,"(33, 21, 108, 108)"
44622958_1973-08-14_2011.jpg,"(55, 29, 98, 98)"
31046131_1922-12-19_1942.jpg,"(25, 34, 118, 118)"
2050441_1973-08-19_2014.jpg,"(38, 23, 78, 78)"
6592419_1981-12-24_2007.jpg,"(16, 14, 46, 46)"
30631709_1928-07-30_2009.jpg,"(54, 39, 91, 91)"
2286032_1984-10-02_2013.jpg,"(43, 55, 140, 140)"
42260014_1921-10-13_1951.jpg,"(28, 23, 96, 96)"
9470425_1985-11-30_2012.jpg,"(50, 35, 71, 71)"
13646376_1981-11-26_2008.jpg,"(74, 61, 122, 122)"
353634_1929-11-30_1961.jpg,"(95, 95, 229, 229)"
5773333_1913-01-18_1940.jpg,"(28, 28, 64, 64)"
709692_1958-05-03_2011.jpg,"(58, 70, 154, 154)"
13840156_1980-09-28_2007.jpg,"(39, 25, 79, 79)"
1325928_1908-04-13_1944.jpg,"(43, 43, 105, 105)"
5904120_1933-06-20_2011.jpg,"(66, 72, 180, 180)"
9255765_1985-03-09_2015.jpg,"(25, 283, 38, 38)"
13114538_1922-01-04_2006.jpg,"(21, 21, 65, 65)"
3784333_1981-01-06_2007.jpg,"(42, 51, 143, 143)"
18977175_1987-03-10_2012.jpg,"(57, 46, 101, 101)"
33066633_1986-01-16_2014.jpg,"(48, 54, 142, 142)"
19191577_1990-11-30_2010.jpg,"(21, 21, 108, 108)"
35075784_1983-10-05_2012.jpg,"(31, 19, 74, 74)"
32835041_1987-08-15_2015.jpg,"(91, 60, 179, 179)"
32835041_1987-08-15_2015.jpg,"(53, 278, 38, 38)"
40599846_1953-02-24_1971.jpg,"(28, 29, 65, 65)"
33314263_1984-06-21_2009.jpg,"(35, 37, 67, 67)"
39196689_1995-02-09_2015.jpg,"(30, 22, 62, 62)"
235959_1947-02-02_1977.jpg,"(56, 56, 171, 171)"
29501135_1986-08-24_2014.jpg,"(25, 29, 75, 75)"
16985920_1921-09-11_1948.jpg,"(21, 14, 49, 49)"
1298713_1900-10-15_1979.jpg,"(48, 33, 87, 87)"
12750527_1987-01-11_2015.jpg,"(266, 90, 24, 24)"
12750527_1987-01-11_2015.jpg,"(191, 119, 27, 27)"
32671229_1985-05-22_2012.jpg,"(46, 50, 97, 97)"
34472469_1982-05-25_2015.jpg,"(26, 33, 89, 89)"
12690577_1989-11-10_2014.jpg,"(58, 53, 173, 173)"
42278687_1991-01-14_2013.jpg,"(25, 17, 52, 52)"
1738063_1943-03-10_2011.jpg,"(146, 95, 268, 268)"
481726_1920-04-25_1993.jpg,"(42, 37, 144, 144)"
449874_1966-03-05_2007.jpg,"(41, 38, 91, 91)"
2772312_1974-04-12_2007.jpg,"(64, 58, 249, 249)"
27925313_1990-11-06_2011.jpg,"(116, 72, 158, 158)"
4458727_1915-06-25_1962.jpg,"(52, 30, 92, 92)"
35970125_1961-04-04_2012.jpg,"(28, 31, 101, 101)"
2952468_1966-12-19_1982.jpg,"(115, 105, 225, 225)"
36434466_1984-10-13_2012.jpg,"(126, 57, 266, 266)"
37081610_1991-12-03_2012.jpg,"(51, 39, 79, 79)"
41747793_1948-11-03_2003.jpg,"(42, 27, 58, 58)"
8047702_1970-11-23_1997.jpg,"(23, 30, 97, 97)"
14478672_1981-01-13_2003.jpg,"(21, 14, 44, 44)"
318280_1944-01-27_2009.jpg,"(60, 51, 132, 132)"
2022138_1961-04-21_2013.jpg,"(65, 57, 154, 154)"
6114469_1973-11-16_2011.jpg,"(78, 62, 161, 161)"
2400008_1967-04-09_2007.jpg,"(62, 73, 249, 249)"
19717448_1986-02-19_2011.jpg,"(33, 19, 92, 92)"
1235742_1928-02-23_2011.jpg,"(56, 37, 105, 105)"
276890_1959-10-07_2011.jpg,"(79, 84, 240, 240)"
8127159_1981-11-23_2014.jpg,"(52, 36, 81, 81)"
36611705_1942-02-13_2013.jpg,"(53, 33, 89, 89)"
12838418_1947-02-19_2008.jpg,"(47, 46, 124, 124)"
27442794_1933-02-22_1983.jpg,"(80, 58, 152, 152)"
811639_1957-03-14_2009.jpg,"(123, 89, 225, 225)"
34227028_1978-08-25_2008.jpg,"(22, 20, 115, 115)"
30731236_1940-08-20_2011.jpg,"(28, 28, 103, 103)"
29866212_1908-01-26_1969.jpg,"(63, 73, 153, 153)"
2444780_1970-11-27_2010.jpg,"(76, 56, 174, 174)"
46515674_1934-05-27_2010.jpg,"(89, 98, 266, 266)"
11373011_1987-04-09_2010.jpg,"(41, 47, 123, 123)"
958714_1948-07-28_1977.jpg,"(91, 56, 289, 289)"
46956423_1988-11-10_2012.jpg,"(29, 25, 74, 74)"
30271_1952-02-29_2013.jpg,"(154, 111, 253, 253)"
196590_1958-12-11_2007.jpg,"(166, 103, 255, 255)"
10966234_1984-08-19_2012.jpg,"(36, 42, 116, 116)"
3148924_1966-12-03_2011.jpg,"(42, 37, 134, 134)"
8914658_1923-07-06_1948.jpg,"(63, 45, 99, 99)"
7297492_1980-07-12_2013.jpg,"(64, 44, 121, 121)"
4320387_1929-12-13_2001.jpg,"(90, 64, 179, 179)"
6271159_1951-11-29_2007.jpg,"(376, 355, 61, 61)"
33010968_1987-02-04_2013.jpg,"(48, 55, 149, 149)"
32714274_1991-10-22_2014.jpg,"(86, 66, 170, 170)"
42939925_1962-03-03_2011.jpg,"(44, 28, 86, 86)"
